"row ID","First(compound_chembl_id)","First(standard_type)","First*(standard_value)","First(standard_units)","First(target_chembl_id)","First(organism)","First(pref_name)","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_rotN","b_rotR","b_single","b_triple","chiral","chiral_u","FCharge","h_logD","h_logP","h_logS","h_mr","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","mutagenic","reactive","rings","TPSA","vdw_area","vdw_vol","vsa_acc","vsa_don","vsa_hyd","Weight","SMI (Canonical)"
"Row20047_Row182340_Row20547_Row20047","CHEMBL2207765","IC50",129.9,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,24,0,52,3,8,34,21,0,0,24,2,0,18,0,6,2,0,0,6,0.16216215,24,55,2,37,8,0.21621622,29,0,0,0,0,5.6538897,5.6546888,-7.7611499,13.336652,5.3200641,8,3,1,1,0,0,4,108.9,454.70892,602.98328,44.181568,17.047728,309.62097,493.354,"CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4c(Cl)cccc4Cl)n3)n2)cc1"
"Row20048_Row208851_Row20548_Row20048","CHEMBL2207767","IC50",11.1,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,24,0,53,3,7,32,22,0,0,25,0,0,21,0,5,2,0,0,6,0.17142858,24,56,2,35,8,0.22857143,30,0,0,0,0,4.7614903,4.7618804,-6.5621352,12.583045,4.0125008,7,3,1,1,0,0,4,96.010002,421.40182,580.14697,38.498993,17.047728,302.24216,423.47598,"CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4ccccc4)c3)n2)cc1"
"Row20049_Row182660_Row20549_Row20049","CHEMBL2207766","IC50",6.9,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,24,0,53,3,7,33,23,0,0,25,1,0,20,0,5,2,0,0,6,0.16666667,24,56,2,36,8,0.22222222,30,0,0,0,0,5.551415,5.5518055,-7.2991586,13.020103,4.6635714,7,3,1,1,0,0,4,96.010002,438.98322,596.10291,38.498993,17.047728,320.53537,457.92099,"CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4ccccc4Cl)c3)n2)cc1"
"Row20050_Row162299_Row20550_Row20050","CHEMBL2208024","IC50",956.1,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,18,0,54,2,5,29,21,0,0,23,0,0,25,0,5,1,0,0,5,0.15625,18,57,1,32,6,0.1875,38,0,0,0,0,3.7756972,3.7761292,-5.5352306,11.604962,4.0301008,6,2,1,0,0,0,4,70.150002,396.46191,549.43066,24.932074,11.365152,309.01566,387.487,"CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1"
"Row20051_Row162300_Row20551_Row20051","CHEMBL2208025","IC50",615.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,18,0,52,2,6,29,20,0,0,22,0,0,23,0,5,2,0,0,5,0.15625,18,55,1,32,6,0.1875,36,0,0,0,0,3.0420609,3.0424898,-5.0051756,11.330632,4.0301008,7,2,1,0,0,0,4,79.379997,394.23355,535.6629,27.435829,11.365152,305.70712,389.45898,"CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1"
"Row20096_Row162231_Row20596_Row20096","CHEMBL2208028","IC50",608.9,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,18,0,55,2,6,30,21,0,0,23,0,0,25,0,5,2,0,0,5,0.15151516,18,58,1,33,6,0.18181819,39,0,0,0,0,3.2037995,3.2044187,-5.2088017,11.783098,4.2488313,7,2,1,0,0,0,4,79.379997,411.46564,560.09204,27.435829,11.365152,321.51559,403.48599,"CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C)cc1"
"Row20098_Row162235_Row20598_Row20098","CHEMBL2208027","IC50",4.4,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,18,0,52,2,6,30,21,0,0,22,0,1,22,0,5,2,0,0,5,0.15151516,18,55,1,33,6,0.18181819,36,0,0,0,0,3.2710867,3.2710943,-5.2315292,11.386687,4.1905551,7,2,1,0,0,0,4,79.379997,398.64276,538.80511,27.435829,11.365152,310.82809,407.44901,"CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)cc1"
"Row20105_Row327078_Row20605_Row20105","CHEMBL3797795","IC50",184.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,15,0,38,2,6,23,12,0,0,16,0,0,15,0,5,2,0,0,3,0.12,16,40,2,25,4,0.16,22,0,0,0,0,1.7152047,1.7242218,-3.7172942,8.8098392,2.3781385,7,3,1,0,0,0,3,102.9,308.43185,403.68896,38.498993,23.425066,166.86612,309.32898,"CC(=O)Nc1ccc(-c2ncnc3c2cc(C(N)=O)n3C)cc1"
"Row20106_Row162289_Row20606_Row20106","CHEMBL3798686","IC50",36.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,15,0,60,2,8,32,19,0,0,23,0,0,28,0,6,3,0,0,7,0.2,16,63,2,35,9,0.25714287,45,0,0,0,0,1.4003201,2.1554687,-4.7558308,12.332759,5.1273637,9,2,1,0,0,0,4,101.38,446.89096,590.97717,41.00275,11.365152,307.98959,436.51599,"CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1"
"Row20107_Row162290_Row20607_Row20107","CHEMBL3797300","IC50",155.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,15,0,56,2,7,30,18,0,0,22,0,0,26,0,6,2,0,0,6,0.18181819,16,59,2,33,8,0.24242425,41,0,0,0,0,0.75731051,2.4373448,-4.8637362,11.698271,4.2804499,8,2,1,0,0,0,4,92.150002,414.65515,555.88666,38.498993,11.365152,279.68112,406.48999,"CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCN2CCCC2)n3C)cc1"
"Row20108_Row162291_Row20608_Row20108","CHEMBL3799424","IC50",732.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,21,0,50,1,5,30,19,0,0,23,0,0,20,0,4,3,0,0,5,0.15151516,22,53,2,33,7,0.21212122,29,0,0,0,0,4.3005219,4.3079538,-6.0707679,11.563752,3.708107,7,1,1,0,0,0,4,86.110001,397.09747,539.08209,38.498993,5.6825762,270.1756,400.43799,"CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1"
"Row23081_Row541299_Row23581_Row23081","CHEMBL3647920","IC50",184.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,52,3,7,32,19,0,0,20,0,3,20,0,5,4,0,0,5,0.14705883,11,54,2,34,8,0.23529412,40,1,4,4,0,1.2930771,1.2932082,-3.9160695,10.948183,4.9040937,9,4,1,0,0,0,3,123.83,410.37787,529.20398,36.554882,23.425066,230.76311,451.405,"[C-]#[N+]C1CC(OC(C)=O)C(O)CC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1"
"Row24643_Row446952_Row25143_Row24643","CHEMBL3933602","IC50",2.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,47,3,8,26,15,0,0,19,0,0,21,0,5,2,0,0,5,0.17857143,11,49,2,28,6,0.21428572,35,1,2,2,0,2.3676047,2.5808067,-4.2799025,9.9980822,3.7198966,7,3,1,0,0,1,3,114.79,351.64999,474.12335,40.73045,5.6825762,196.20064,351.41,"CC(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(=N)O)cc1"
"Row24644_Row446951_Row25144_Row24644","CHEMBL3899633","IC50",18.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,56,3,9,30,18,0,0,22,0,0,26,0,6,2,0,0,6,0.18181819,11,59,2,33,7,0.21212122,45,1,3,3,0,0.1221577,1.9289571,-4.4379916,11.523338,4.3444266,8,3,1,0,0,1,4,118.03,402.50754,551.41772,40.73045,5.6825762,243.49919,406.48999,"CC(=O)c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(=N)O)cc1"
"Row27154_Row446964_Row27654_Row27154","CHEMBL3891172","IC50",0.66,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,61,4,10,34,22,0,0,23,0,3,27,0,6,2,0,0,7,0.19444445,11,63,2,36,9,0.25,49,1,2,2,0,3.0346043,3.2883728,-5.1328449,12.267263,5.7601228,8,4,1,1,0,0,3,130.31,464.38672,598.06207,32.846104,5.6825762,290.67999,476.50299,"CC(C)(C(O)=NCC(F)(F)F)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(=N)O)cc1"
"Row27256_Row446963_Row27756_Row27256","CHEMBL3947274","IC50",80.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,11,0,70,5,12,36,23,0,0,27,0,0,34,0,6,3,0,0,7,0.175,11,74,2,40,8,0.2,60,1,3,3,0,0.3976067,2.353137,-5.1579323,13.809396,5.0720792,9,4,1,0,0,0,5,138.25999,492.85724,668.1897,27.163528,5.6825762,304.52463,490.608,"CC(C)(C(=O)O)c1ccc(Nc2nn(C3CCC(N4CC5(CCC5)C4)CC3C#N)cc2C(=N)O)cc1"
"Row27257_Row446962_Row27757_Row27257","CHEMBL3973400","IC50",98.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,11,0,63,5,12,33,20,0,0,24,0,0,30,0,6,3,0,0,7,0.19444445,11,66,2,36,8,0.22222222,52,1,3,3,0,-0.19520965,1.8107547,-4.5167046,12.616069,5.0184846,9,4,1,0,0,0,4,138.25999,458.39307,608.79828,27.163528,5.6825762,272.90765,450.543,"CC(C)(C(=O)O)c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(=N)O)cc1"
"Row27259_Row449657_Row27759_Row27259","CHEMBL3699544","IC50",72.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,54,4,9,29,17,0,0,21,0,0,25,0,5,3,0,0,6,0.19354838,11,56,2,31,7,0.22580644,42,1,2,2,0,2.0512738,2.2492943,-4.3196502,11.103909,4.2170601,8,4,1,0,0,0,3,134.03,406.08408,530.99573,40.73045,23.425066,225.60909,395.46298,"CC(C)(C(=O)O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1"
"Row27303_Row446966_Row27803_Row27303","CHEMBL3973107","IC50",2.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,59,5,11,33,22,0,0,22,0,3,26,0,5,3,0,0,6,0.17142858,11,61,1,35,8,0.22857143,48,1,4,4,0,2.3534424,2.5669658,-4.404727,11.707344,5.4462276,8,5,1,0,0,0,3,138.17999,443.23178,572.70325,27.163528,5.6825762,271.48904,465.47598,"CC(C)(c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(=N)O)cc1)C(O)C(F)(F)F"
"Row27304_Row446965_Row27804_Row27304","CHEMBL3983874","IC50",2.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,62,5,11,34,23,0,0,23,0,3,28,0,5,3,0,0,6,0.16666667,11,64,1,36,8,0.22222222,51,1,4,4,0,2.6163435,2.829829,-4.6530409,12.16173,5.4782043,8,5,1,0,0,0,3,138.17999,465.60529,597.13239,27.163528,5.6825762,292.43896,479.50299,"CC1(O)CCC(n2cc(C(=N)O)c(Nc3ccc(C(C)(C)C(O)C(F)(F)F)cc3)n2)C(C#N)C1"
"Row27867_Row116831_Row28367_Row27867","CHEMBL3971101","IC50",10.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,20,0,77,3,12,41,25,0,0,30,0,0,36,0,10,1,0,0,7,0.15217391,21,82,1,46,10,0.2173913,59,1,0,0,0,1.063678,2.22877,-6.3316569,15.938204,5.459589,11,2,0,2,0,0,6,131.64999,565.70831,759.34467,52.095604,5.6825762,385.7966,552.68701,"CC(C)(C)C(=O)Nc1ncccc1CN1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1"
"Row28692_Row447400_Row29192_Row28692","CHEMBL3942861","IC50",117.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,62,3,8,33,20,0,0,23,0,1,29,0,6,3,0,0,7,0.2,11,64,2,35,10,0.2857143,50,1,2,2,0,3.5172126,3.7301843,-5.3255038,12.427534,5.6892066,9,3,1,0,0,0,3,127.26,479.16745,603.54657,40.73045,5.6825762,304.77896,456.522,"CC(C)(C)CCOC(=O)N1CCC(C#N)C(n2cc(C(=N)O)c(Nc3ccc(F)cc3)n2)C1"
"Row29076_Row281384_Row29576_Row29076","CHEMBL2436947","Ki",377.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,6,0,33,2,5,17,9,0,0,12,0,0,16,0,4,1,0,0,2,0.11111111,6,34,2,18,3,0.16666667,26,0,0,0,0,1.1048517,1.1052792,-2.5496447,6.7158837,2.0718117,5,2,1,0,0,0,2,66.910004,254.88057,320.10751,24.932074,11.365152,153.54094,232.287,"CC(C)(C)CNc1ncnc2c(=O)[nH]ccc12"
"Row29087_Row447395_Row29587_Row29087","CHEMBL3891708","IC50",145.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,59,3,8,32,19,0,0,22,0,1,27,0,6,3,0,0,6,0.17647059,11,61,2,34,9,0.2647059,47,1,2,2,0,2.4878349,2.700808,-4.7929797,11.973148,5.2377701,9,3,1,0,0,0,3,127.26,461.93536,579.11743,40.73045,5.6825762,288.97049,442.495,"CC(C)(C)COC(=O)N1CCC(C#N)C(n2cc(C(=N)O)c(Nc3ccc(F)cc3)n2)C1"
"Row29127_Row233325_Row29627_Row29127","CHEMBL3335686","EC50",778.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,9,0,53,4,10,27,14,0,0,17,0,0,26,0,6,3,0,1,4,0.13793103,10,55,1,29,7,0.24137931,44,0,1,1,0,0.058026254,0.059504364,-3.0906935,10.540987,5.0184393,9,3,1,0,0,0,3,120.08,397.54739,501.19916,51.266022,11.365152,248.03252,394.5,"CC(C)(C)CS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1"
"Row29128_Row264474_Row29628_Row29128","CHEMBL3335690","IC50",0.0245,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,15,0,58,3,9,30,19,0,0,21,0,0,28,0,6,2,0,1,5,0.15151516,16,61,0,33,6,0.18181819,45,0,1,1,0,1.4980967,1.5387318,-4.5071788,11.941379,4.9882183,8,2,1,0,0,0,4,103.87,426.42657,565.20233,43.381676,5.6825762,308.85712,428.561,"CC(C)(C)CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1"
"Row29520_Row328101_Row30020_Row29520","CHEMBL3649606","IC50",1.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,19,0,64,2,6,34,27,0,0,27,1,0,30,0,5,1,0,0,4,0.10526316,21,68,1,38,5,0.13157895,46,0,0,0,0,2.1241238,4.4402981,-6.6939111,13.691179,4.814394,6,3,1,1,1,0,5,78.25,469.98746,650.14075,19.249496,23.425066,385.9249,476.02399,"CC(C)(C)N1CCN(Cc2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cccc(Cl)c4)nc23)CC1"
"Row29687_Row447129_Row30187_Row29687","CHEMBL3919948","IC50",425.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,58,4,10,31,19,0,0,22,1,0,27,0,6,2,0,0,5,0.15151516,11,60,2,33,7,0.21212122,46,1,3,3,0,2.9697356,3.0309927,-5.0792346,12.12407,5.585753,8,4,1,1,0,0,3,130.31,448.36252,580.16211,32.846104,5.6825762,273.31073,442.95099,"CC(C)(C)N=C(O)C1CCC(n2cc(C(=N)O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1"
"Row29696_Row446924_Row30196_Row29696","CHEMBL3904849","IC50",285.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,6,0,57,4,11,30,17,0,0,21,0,0,27,0,7,2,0,0,4,0.125,6,59,4,32,6,0.1875,48,1,2,2,0,2.0723574,1.4989632,-4.0781598,11.590922,4.7789993,9,4,1,0,0,0,3,140.98,427.58035,555.13062,34.790218,9.4210396,248.19106,409.49399,"CC(C)(C)N=C(O)c1cncc(N=c2[nH]n(C3CCCCC3C#N)cc2C(=N)O)c1"
"Row30450_Row258135_Row30950_Row30450","CHEMBL3916000","IC50",10.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",10,0,20,0,79,3,13,45,28,0,0,30,0,3,34,0,11,1,0,0,8,0.16,21,84,1,50,11,0.22,61,1,0,0,0,2.2340627,3.3142231,-7.3356104,16.387371,6.1360641,12,2,0,2,0,0,6,144.53999,589.82123,784.125,57.778179,0.0,405.65057,621.672,"CC(C)(C)NCc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)nc(C(F)(F)F)n1"
"Row30509_Row264479_Row31009_Row30509","CHEMBL3665178","IC50",0.2215,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,15,0,57,4,10,30,18,0,0,20,0,0,27,0,7,2,0,1,5,0.15151516,16,60,0,33,6,0.18181819,44,0,1,1,0,0.90037584,0.94084412,-4.1861234,11.818923,4.9882183,9,3,1,0,0,0,4,115.9,421.95978,556.62177,43.381676,13.757783,291.07254,429.54898,"CC(C)(C)NS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1"
"Row30543_Row369206_Row31043_Row30543","CHEMBL482189","IC50",39.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,15,0,44,4,8,25,17,0,0,17,1,0,19,0,4,2,0,1,3,0.11111111,16,46,0,27,4,0.14814815,30,0,0,0,0,2.7911108,2.798476,-4.7234106,10.056478,4.1213498,6,4,1,0,1,0,3,100.87,355.63049,462.58682,32.016521,25.817696,234.68777,378.884,"CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)c(Cl)c1"
"Row30549_Row361819_Row31049_Row30549","CHEMBL1938659","IC50",148.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,15,0,66,3,9,35,23,0,0,24,0,0,31,0,5,4,0,2,7,0.18421052,16,69,1,38,9,0.23684211,52,0,0,0,0,1.91624,2.2957566,-5.5161829,13.980844,7.1995392,9,4,1,1,1,0,4,126.65,502.84988,656.67706,53.769775,31.500273,351.82236,517.67499,"CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCOCC4)c3s2)cc1"
"Row30551_Row369226_Row31051_Row30551","CHEMBL480411","IC50",78.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,15,0,44,4,8,24,16,0,0,17,0,0,20,0,4,2,0,1,3,0.11538462,16,46,0,26,4,0.15384616,30,0,0,0,0,2.0147691,2.0218391,-3.9931827,9.6208668,3.4210374,6,4,1,0,1,0,3,100.87,338.0491,446.63089,32.016521,25.817696,216.39458,344.439,"CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1"
"Row30559_Row319929_Row31059_Row30559","CHEMBL1934337","IC50",0.64,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,17,0,75,3,9,40,26,0,0,29,0,0,35,0,7,3,0,1,7,0.15909091,17,79,3,44,9,0.20454545,59,0,0,0,0,3.1870618,3.7466834,-6.8753495,15.808269,6.4741178,10,4,1,1,0,0,5,134.17999,556.66223,746.62195,60.687061,31.500273,369.73468,561.711,"CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1"
"Row30626_Row446738_Row31126_Row30626","CHEMBL3932800","IC50",28.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,6,0,56,4,9,28,18,0,0,21,0,0,28,0,6,1,0,0,4,0.13333334,6,58,3,30,6,0.2,48,1,3,3,0,0.23991565,2.0487599,-4.1185122,11.099208,4.4886942,7,4,1,0,0,0,3,107.53,405.95914,538.09003,23.425066,9.4210396,259.50854,380.496,"CC(C)(C)NC1CCC(n2cc(C(=N)O)c(=Nc3ccccc3)[nH]2)C(C#N)C1"
"Row30627_Row446974_Row31127_Row30627","CHEMBL3904299","IC50",26.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,59,4,9,32,22,0,0,22,0,3,27,0,6,1,0,0,5,0.14705883,11,61,1,34,8,0.23529412,48,1,3,3,0,0.95250171,3.3646777,-5.1069884,11.679218,5.214169,7,4,1,1,0,0,3,109.75,436.41882,571.94592,27.163528,5.6825762,290.67999,448.49298,"CC(C)(C)NC1CCC(n2cc(C(=N)O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1"
"Row30629_Row447144_Row31129_Row30629","CHEMBL3980384","IC50",18.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,56,4,9,29,19,0,0,21,1,0,27,0,6,1,0,0,5,0.16129032,11,58,1,31,7,0.22580644,45,1,3,3,0,0.88756961,3.2996795,-5.0549469,11.536065,5.2505131,7,4,1,0,0,0,3,109.75,423.54056,554.04596,27.163528,5.6825762,277.80176,414.94098,"CC(C)(C)NC1CCC(n2cc(C(=N)O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1"
"Row30631_Row447005_Row31131_Row30631","CHEMBL3986157","IC50",23.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,63,5,11,34,23,0,0,23,0,3,29,0,6,2,0,0,6,0.16666667,11,65,1,36,9,0.25,52,1,4,4,0,0.54836124,2.9607825,-4.8769178,12.31362,5.8915119,8,5,1,0,0,0,3,129.98,463.68085,604.89728,27.163528,5.6825762,299.13852,478.51898,"CC(C)(C)NC1CCC(n2cc(C(=N)O)c(Nc3ccc(C(O)C(F)(F)F)cc3)n2)C(C#N)C1"
"Row30724_Row281383_Row31224_Row30724","CHEMBL2436946","Ki",123.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,6,0,30,2,5,16,8,0,0,11,0,0,14,0,4,1,0,0,1,0.05882353,6,31,2,17,2,0.11764706,23,0,0,0,0,0.85973811,0.86017489,-2.3347185,6.2615027,1.7133218,5,2,1,0,0,0,2,66.910004,233.15747,295.67834,24.932074,11.365152,133.24144,218.25999,"CC(C)(C)Nc1ncnc2c(=O)[nH]ccc12"
"Row30771_Row502647_Row31271_Row30771","CHEMBL3965635","IC50",43.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,59,4,10,32,19,0,0,22,0,1,27,0,6,3,0,0,5,0.14705883,11,61,2,34,8,0.23529412,47,1,3,3,0,2.1197517,2.1686814,-4.4490738,11.958007,5.4327121,9,4,1,0,0,0,3,139.53999,447.09,578.00983,32.846104,5.6825762,264.62952,442.495,"CC(C)(C)OC(O)=NC1CCC(C#N)C(n2cc(C(=N)O)c(Nc3ccc(F)cc3)n2)C1"
"Row30792_Row327364_Row31292_Row30792","CHEMBL3699504","IC50",436.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,63,2,8,37,22,0,0,23,0,3,26,0,5,5,0,1,6,0.15384616,11,65,2,39,10,0.25641027,51,1,3,3,0,3.6504648,3.6506395,-6.1281948,13.14498,6.6335621,10,3,1,1,0,0,3,157.17,496.32611,630.51031,86.313896,23.425066,290.14111,541.55096,"CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1"
"Row31381_Row303157_Row31881_Row31381","CHEMBL3645058","IC50",360.56,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,17,0,66,1,4,36,26,0,0,28,0,1,30,0,5,2,0,0,5,0.125,17,70,3,40,7,0.175,50,0,0,0,0,5.3803682,5.3820152,-7.2125812,13.947836,4.8313756,7,1,1,1,0,0,5,72.279999,483.27795,666.38617,28.670536,5.6825762,375.289,487.57898,"CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5ccc(F)cc5)cccn4n3)cc2)CC1"
"Row31717_Row446750_Row32217_Row31717","CHEMBL3941469","IC50",41.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,6,0,56,3,8,30,17,0,0,21,0,0,26,0,6,3,0,0,4,0.125,6,58,4,32,7,0.21875,47,1,2,2,0,2.2122023,1.8062744,-4.1963553,11.456378,4.6374917,9,3,1,0,0,0,3,125.04,434.0441,551.54596,36.991985,9.4210396,261.79102,410.478,"CC(C)(C)OC(=O)N1CCC(C#N)C(n2cc(C(=N)O)c(=Nc3ccccc3)[nH]2)C1"
"Row31718_Row447388_Row32218_Row31718","CHEMBL3910056","IC50",39.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,56,3,8,31,18,0,0,21,0,1,25,0,6,3,0,0,5,0.15151516,11,58,2,33,8,0.24242425,44,1,2,2,0,2.2205243,2.433495,-4.5741873,11.518774,4.8018632,9,3,1,0,0,0,3,127.26,438.45331,554.68823,40.73045,5.6825762,266.91202,428.46799,"CC(C)(C)OC(=O)N1CCC(C#N)C(n2cc(C(=N)O)c(Nc3ccc(F)cc3)n2)C1"
"Row31724_Row443269_Row32224_Row31724","CHEMBL3921889","Ki",1.05,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,70,2,10,42,26,0,0,27,1,2,28,0,7,5,0,0,7,0.15217391,16,74,4,46,9,0.19565217,54,0,2,2,0,4.3932967,4.1112685,-7.0149212,15.203716,6.8709836,12,2,0,3,0,0,5,139.59,557.3111,720.27191,46.277908,0.0,390.20023,604.01398,"CC(C)(C)OC(=O)N1CCC(n2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)C(O)C1"
"Row31725_Row446748_Row32225_Row31725","CHEMBL3983502","IC50",496.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,6,0,56,3,8,30,17,0,0,21,0,0,26,0,6,3,0,0,4,0.125,6,58,4,32,7,0.21875,47,1,2,2,0,2.2197087,1.8201395,-4.2037387,11.456422,4.6374917,9,3,1,0,0,0,3,125.04,434.0441,551.54596,36.991985,9.4210396,261.79102,410.478,"CC(C)(C)OC(=O)N1CCC(n2cc(C(=N)O)c(=Nc3ccccc3)[nH]2)C(C#N)C1"
